Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
34174.644,1160897,34174,641000000,,-2.3463817760679957,-3.5802354912864014,-0.0005454114941886787,3.763897443283231e-05,0.0016862348168662305,-0.8927239885549384,0.45060074950449447
34174.683,1160898,34174,662000000,,-2.346698439451149,-3.5806575357802815,-0.0005602099362008832,0.00012605337193595604,0.0017253750362040692,-0.9051222421037177,0.42514789666734903
34174.722,1160899,34174,713000000,,-2.347513976430929,-3.581571830690022,-0.0005714315458000864,0.0002047733606795832,0.0017155458633083902,-0.9164354047403066,0.40017891487275054
34174.737,1160900,34174,728000000,,-2.3480413245028324,-3.5821306592121274,-0.000578591251717421,0.00024372892522714796,0.001715661475754913,-0.9207756621613397,0.39008867847357265
34174.764,1160901,34174,758000000,,-2.3494991776056873,-3.5836039321189768,-0.0005774401389795764,0.00027403655529619755,0.001610413419131998,-0.9292855737543556,0.36935843551301745
34174.794,1160902,34174,785000000,,-2.3507900832179036,-3.5848151257300245,-0.0005787492461410276,0.0002953532474225147,0.0015185945088551493,-0.9345214249815685,0.355903516261915
34174.821,1160903,34174,818000000,,-2.352736804639793,-3.586560717011819,-0.0005907428315313976,0.00034653542145234544,0.0013835273295776586,-0.9408865755016879,0.3387187886817567
34174.851,1160904,34174,848000000,,-2.3544257041584737,-3.5879465196985763,-0.0006151551022006013,0.0004324545519857786,0.001270706311513901,-0.9475615028059544,0.31957064428487736
34174.887,1160905,34174,860000000,,-2.3557362352233824,-3.588912590336114,-0.0006442848249408085,0.0005333784738955291,0.0012075270848771094,-0.9537734463769323,0.3005236602532513
34174.908,1160906,34174,860000000,,-2.3557362352233824,-3.588912590336114,-0.0006442848249408085,0.0005333784738955291,0.0012075270848771094,-0.9537734463769323,0.3005236602532513
34174.953,1160907,34174,935000000,,-2.3584117048840674,-3.5906599240690023,-0.000650008673243517,0.0006043276747369265,0.0012249241164874812,-0.9651202852412414,0.26180330281498604
