Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
33680.205,1144086,33680,199000000,,-4.574068701652124,0.814901597836487,-0.0007905737749777514,0.0015716246099556216,-0.00017124723435682694,-0.8886114451305354,0.45865804283092176
33680.247,1144087,33680,229000000,,-4.576749543197083,0.8111625617868473,-0.0007966574684933579,0.0016287120135449285,-0.00021067897832597276,-0.8928896851400704,0.45027248759169286
33680.262,1144088,33680,259000000,,-4.579366564213193,0.8076461953302738,-0.0007771444624143087,0.0016283931850743746,-0.0003003309272613189,-0.8975171775535293,0.44097638727409816
33680.292,1144089,33680,289000000,,-4.58194778796459,0.8043381184532264,-0.0007892472936924799,0.0016225493111131381,-0.000271682788286402,-0.9022625763924677,0.4311838781353288
33680.322,1144090,33680,319000000,,-4.584500576338822,0.8011979743320734,-0.0008024982282361127,0.0015825188366563108,-0.00020818179296373473,-0.906776127154843,0.42160942531748136
33680.349,1144091,33680,346000000,,-4.586813716172077,0.7984195163721987,-0.0007939257677121274,0.0015260843899414344,-0.0002076366606759817,-0.9106982874809589,0.4130693127463003
33680.379,1144092,33680,376000000,,-4.589422236694267,0.7954032013701748,-0.0008025904729231266,0.0015078206711729427,-0.00017736217058596717,-0.9151304917406574,0.40315490584387864
33680.43,1144093,33680,406000000,,-4.592045237902998,0.7925481156750379,-0.0008222777276703785,0.0015121202423038311,-0.00012574963575930092,-0.9197175117457971,0.3925778856068204
33680.439,1144094,33680,436000000,,-4.5946109600272855,0.7899078176412635,-0.0008458857378870026,0.0015210993857378249,-6.587299040473946e-05,-0.9244796202675923,0.38122842709758153
33680.466,1144095,33680,466000000,,-4.59749346345446,0.7871050798074698,-0.0008722060546038496,0.0015687977712549172,-2.8045004232498805e-05,-0.9293001041921143,0.369322155354314
33680.496,1144096,33680,496000000,,-4.600905450380478,0.7839507705927818,-0.0008942756207281806,0.0015856076394599541,2.1119993670629807e-05,-0.9340630074509927,0.35710472345513233
33680.529,1144097,33680,523000000,,-4.6044026859796,0.7808824834215523,-0.0009164100438147776,0.0015976888382382422,7.86034893994569e-05,-0.938279829208572,0.3458733920269099
33680.58,1144098,33680,550000000,,-4.6085269403165325,0.7774559232457974,-0.0009323449319052074,0.0016068435919862018,0.00011423894210611408,-0.9425999988778487,0.3339201208651774
