Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
34301.883,1165223,34301,877000000,,-3.979502926854586,4.674444455156563,-0.00039504692219142004,-0.00023486987048787665,-6.876978872675602e-05,-0.8377526312895076,0.5460498776433949
34301.928,1165224,34301,898000000,,-3.981090961948923,4.670991417867955,-0.0004418909522774933,-0.00015447069081648128,7.548378119365578e-05,-0.8484464548306216,0.5292811953266001
34301.949,1165225,34301,937000000,,-3.981565645709432,4.670010514796787,-0.00045658773680952447,-0.00012808385168973997,0.00011996180183756027,-0.8516982830657676,0.5240324453948596
34301.967,1165226,34301,964000000,,-3.98265221001159,4.667865686048533,-0.0004915396823936755,-5.104048062289581e-05,0.00021852966322342013,-0.8593031767114196,0.5114665190736523
34302.006,1165227,34302,3000000,,-3.9841557840618367,4.665165486727147,-0.0005133020772294279,2.3374884061428007e-05,0.00019566907235884877,-0.8705715799555843,0.4920417516236466
34302.027,1165228,34302,24000000,,-3.984919393232401,4.663937034469382,-0.0005208796150695007,5.6463562559618055e-05,0.00015202256611416637,-0.87685666440258,0.4807518734168246
34302.057,1165229,34302,54000000,,-3.9859140411212506,4.662453763676356,-0.0005227453106418402,8.218836915689312e-05,4.433972268611438e-05,-0.8862019650711475,0.46329911329841517
34302.09,1165230,34302,84000000,,-3.9868178399782734,4.66119557295051,-0.000518213028325009,0.00018899711084013773,-6.135818931085434e-05,-0.8956479799385038,0.44476359624787465
34302.117,1165231,34302,111000000,,-3.987807110864315,4.659882123966636,-0.0005148559401277862,0.0002835484791697569,-0.0001571117354859422,-0.9030336357271573,0.42956972386511866
34302.144,1165232,34302,126000000,,-3.9892314218070797,4.658136053808917,-0.000523880317562387,0.00038795898860145514,-0.00022139941764141974,-0.910093579985247,0.4144025532495646
34302.177,1165233,34302,168000000,,-3.991230629973865,4.655909320965475,-0.0005722654366006469,0.000537141155436587,-0.00018268952607940387,-0.9171396768002925,0.39856554209134937
34302.204,1165234,34302,198000000,,-3.9930710453445153,4.653987401312871,-0.0005952889014068999,0.0006536934981905102,-0.00021288248999542971,-0.9228838381216666,0.3850778475836769
34302.234,1165235,34302,231000000,,-3.995429084688013,4.651664713471297,-0.0006266164447110804,0.0007856551251776615,-0.00023099481667251023,-0.9287381031517242,0.3707355730727175
34302.261,1165236,34302,255000000,,-3.998003032891975,4.64927607867729,-0.0006637854742373266,0.0009160149941671444,-0.00022567093933848118,-0.93340156321901,0.35883231706392577
34302.294,1165237,34302,285000000,,-4.001194244296292,4.646466604665018,-0.0007098062423503242,0.001045395889601849,-0.00018735597003495888,-0.9381147330829689,0.34632299897327723
34302.324,1165238,34302,321000000,,-4.004842666238466,4.643439418219057,-0.0007662592826167339,0.0011966903897568202,-0.00013421031798229688,-0.9429572288162079,0.3329117218467376
34302.354,1165239,34302,348000000,,-4.008233035205204,4.640752152186923,-0.0008171470421336688,0.0013398951520175683,-9.135846400221526e-05,-0.9463530074945844,0.32313183306596077
34302.381,1165240,34302,381000000,,-4.012670445959995,4.637391111346761,-0.0008775385448553247,0.0015157830644071672,-4.966610880345252e-05,-0.9501781131591707,0.3117037908147056
34302.414,1165241,34302,399000000,,-4.015328156184637,4.635468484006903,-0.0009029536433763641,0.0015520961386491475,6.437993313761348e-06,-0.9521413046225112,0.30565426054264505
34302.441,1165242,34302,435000000,,-4.021107689029242,4.631452906886486,-0.000942308689856116,0.0015849208313778122,0.00011805947599028795,-0.9555676138122813,0.294767721301063
34302.468,1165243,34302,465000000,,-4.02682967683101,4.627633407273623,-0.0009610929713969527,0.0016042409591763617,0.00016345627000992092,-0.9580953684586497,0.28644487188825163
34302.504,1165244,34302,492000000,,-4.032072060780119,4.6242505360751816,-0.0009627328080156865,0.0015825298040644334,0.00018500546612277685,-0.9603377999677117,0.27883466664956097
34302.531,1165245,34302,525000000,,-4.0365856454127025,4.621414757818572,-0.0009802378329593978,0.0015807428819589785,0.0002523938391667123,-0.9625014451890406,0.27127182964380825
34302.558,1165246,34302,552000000,,-4.0408577798567995,4.618826378162379,-0.0009995110455130254,0.0015779382815160532,0.00032990319635256446,-0.9646643004463675,0.26347711232473536
34302.585,1165247,34302,582000000,,-4.045637083935571,4.616070925554032,-0.001025190431786182,0.0015886605245611658,0.0004190931857909194,-0.9672274582099997,0.25390617283410527
34302.612,1165248,34302,609000000,,-4.049103041182378,4.614170393573724,-0.001028610038766968,0.001606836757014283,0.0004518805415602618,-0.9692821551907391,0.245945761314173
34302.639,1165249,34302,642000000,,-4.052576740964899,4.612337494704391,-0.0010328670570312892,0.0016249780750866689,0.00044676260031616046,-0.9717898852071357,0.23584227538449618
34302.675,1165250,34302,672000000,,-4.055664734930768,4.610782333701391,-0.001033409186773044,0.0016314474609301394,0.00042172977705797686,-0.9746092093300337,0.22390634116135258
34302.702,1165251,34302,693000000,,-4.057579260180169,4.609871875264615,-0.0010343314978983366,0.0016377534928352395,0.0004017335786320912,-0.9767415273593073,0.21441349095949128
34302.735,1165252,34302,729000000,,-4.060567972047885,4.608556947667284,-0.0010372630088653044,0.0016535184293106594,0.0003616092478160208,-0.980952662092493,0.1942395681863173
34302.762,1165253,34302,759000000,,-4.062202904638626,4.607909455488103,-0.0010397832632935422,0.0016661893764469099,0.0003321340771079446,-0.9839633844138617,0.17836247260210245
34302.792,1165254,34302,789000000,,-4.063740550128547,4.60736432486959,-0.001042542489797578,0.0016811371552599473,0.0002959224167054628,-0.9876022508404848,0.1569677684832041
34302.822,1165255,34302,819000000,,-4.064743782420135,4.607052507415561,-0.0010443588161590765,0.0016921130738332632,0.0002581802776684306,-0.9907314618197063,0.13582430068613432
34302.849,1165256,34302,846000000,,-4.065321022271668,4.606895832887329,-0.0010419135311090198,0.0016852641721518387,0.00020891844571590228,-0.9930190713152287,0.11794168152944916
34302.879,1165257,34302,876000000,,-4.065848493480493,4.606775884398507,-0.0010317318070733883,0.0016869630766913446,0.0001042893598634301,-0.9955020320542206,0.09472511522941009
34302.909,1165258,34302,909000000,,-4.066343606379192,4.606691868568733,-0.001021287105589675,0.0016915620165729962,-5.863372355911096e-06,-0.997631796849697,0.0687599919866888
34302.939,1165259,34302,930000000,,-4.066667005277613,4.606659426348626,-0.001015301863937685,0.0016866246115801032,-6.131401805317213e-05,-0.9986307187016822,0.05228612821171986
