Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
34462.587,1170687,34462,587000000,,-3.2742445229793233,-4.192115647278278,-0.00014838586677565907,0.0007628475399891554,-0.0003895587197973799,0.8123360173934471,0.5831890440954696
34462.62,1170688,34462,611000000,,-3.2743950886627182,-4.191662050905947,-0.00018678560835812263,0.0006786460511340809,-0.00033870804735633674,0.8085568502425375,0.5884175767618286
34462.65,1170689,34462,638000000,,-3.2745375979331937,-4.191188230817011,-0.00021824315008420886,0.0006094371130555579,-0.00029767028400538647,0.8037896693847401,0.5949131931376018
34462.677,1170690,34462,671000000,,-3.2746802288776125,-4.19069294826521,-0.00024630717861370485,0.0005469592477545353,-0.0002639063971451257,0.7980184813479454,0.6026326697218746
34462.713,1170691,34462,701000000,,-3.2748876916388294,-4.189906764875,-0.00028576371737671843,0.000458011738446944,-0.0002210717951075934,0.787340062969464,0.616518747967772
34462.734,1170692,34462,731000000,,-3.2750490622141974,-4.18921322581168,-0.000319781734337065,0.000381689299325166,-0.00018391264943216882,0.7760505413958982,0.6306705777888719
34462.764,1170693,34462,758000000,,-3.2752385119882184,-4.188266040980336,-0.0003616021425571561,0.0002862129164209347,-0.00014608536330196938,0.7622202462045612,0.6473176909501941
34462.794,1170694,34462,788000000,,-3.275415232503299,-4.1871481367334535,-0.000400167137942109,0.00019695334374700323,-0.00011509491464646365,0.7497728802220611,0.6616952289733209
34462.821,1170695,34462,815000000,,-3.275573584675112,-4.185742406999448,-0.00044009647499605037,0.00011456822154816561,-5.723691429151545e-05,0.7358603316194183,0.6771333369042007
34462.851,1170696,34462,851000000,,-3.2756741744856708,-4.184278521007814,-0.00047183666266132143,8.228543101456166e-05,6.569539232745596e-05,0.7199530001538164,0.6940228140938469
34462.881,1170697,34462,878000000,,-3.2756951906542566,-4.183364566195605,-0.0004853248004123012,0.00010102386619688893,0.00020993838880678593,0.705962904828133,0.7082487717791512
34462.908,1170698,34462,902000000,,-3.275679844353917,-4.182397985256303,-0.0005070559162399582,6.5827740885603e-05,0.0002763949159902601,0.6938311708170143,0.7201376435621528
34462.935,1170699,34462,935000000,,-3.275583274003907,-4.180784827536764,-0.0005258703223429695,2.403415577436922e-05,0.0002976394671831304,0.6778846629040264,0.735168208393563
34462.974,1170700,34462,962000000,,-3.2754148171931265,-4.179116081851224,-0.0005447230783079925,3.902902368246484e-05,0.0004445488189747979,0.659931830411306,0.751325349008714
34462.998,1170701,34462,995000000,,-3.2752758394615444,-4.177988212042683,-0.0005232778094256194,0.0001437656040092271,0.0005098980923741829,0.6478133067460201,0.7617989491579609
34463.028,1170702,34463,28000000,,-3.274967658232134,-4.176206207463194,-0.0004684544648619095,0.0002905249722398535,0.00043348975731714157,0.6311048558285293,0.7756973563391344
34463.064,1170703,34463,52000000,,-3.2746911126950544,-4.174927399757948,-0.00047112705474132086,0.0002802587257259857,0.00041273726405711335,0.6189798179569546,0.7854067328874721
34463.088,1170704,34463,82000000,,-3.2743343637790994,-4.173496237296225,-0.0004754687395492653,0.00022673439268218378,0.00031908600818151547,0.604125928593465,0.796888768384094
34463.115,1170705,34463,109000000,,-3.2739220427572375,-4.172074899795836,-0.0004969819161186884,0.0001761097791048787,0.00033715155880436416,0.5884256429910426,0.8085512463565622
34463.157,1170706,34463,142000000,,-3.273502757991248,-4.1708139446615915,-0.0005319609819449782,9.326320382412052e-05,0.0003748446769228407,0.5718933476161646,0.8203278916054357
34463.178,1170707,34463,163000000,,-3.27302961268614,-4.169607977894781,-0.0005772279025630066,-9.964350514662366e-06,0.000431751340337596,0.5505339046043408,0.8348126935861663
34463.205,1170708,34463,190000000,,-3.272816508848347,-4.169134319733621,-0.0006024773723593627,-6.195522540278036e-05,0.0004714932367019151,0.5373305005466887,0.84337163044409
34463.232,1170709,34463,229000000,,-3.272601588875186,-4.16867775426534,-0.0006411989389236289,-0.00011962208365935334,0.0005662179620749373,0.519244600035741,0.8546254796233845
34463.262,1170710,34463,259000000,,-3.272429231011432,-4.168343580087341,-0.0006746367185272995,-0.00015922545954182466,0.000660152527135243,0.5035202230622904,0.8639831733391543
34463.295,1170711,34463,289000000,,-3.272247273293702,-4.1680291660916655,-0.0007081314998886763,-0.00018392455786681402,0.0007735402294061422,0.4893338772189468,0.872096166952443
