Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
34692.237,1178495,34692,225000000,,-2.630591966662453,0.10284345600586821,-0.0006780158853648688,-0.0013246807552842333,0.0006297862929238,0.30947509841696386,0.9509064160315317
34692.261,1178496,34692,258000000,,-2.6281611615066787,0.10458106078894677,-0.0007187384314421043,-0.0013006537496954378,0.0007653426038160745,0.2936406769477921,0.9559146799752396
34692.291,1178497,34692,288000000,,-2.6256918415404202,0.10620891300321078,-0.0007481554970890335,-0.0012196786225928582,0.0008554337008008193,0.2811585694824691,0.9596601687179752
34692.324,1178498,34692,318000000,,-2.622642680967251,0.10808009129740859,-0.0007780057363119125,-0.0011458880175676742,0.0009465085058633881,0.2685670175996065,0.9632598549300975
34692.363,1178499,34692,345000000,,-2.618280769466406,0.11058994877987186,-0.0008133334543228669,-0.001049027051486276,0.0010569661504220857,0.24870422271078785,0.9685783354848614
34692.381,1178500,34692,381000000,,-2.6161775936933016,0.11172790107833419,-0.0008281398408109576,-0.0009875252253436257,0.0011006628184509182,0.2382303425906457,0.9712075561919981
34692.408,1178501,34692,405000000,,-2.6134607558797436,0.11310726515628428,-0.0008459363198222956,-0.0009152654182834861,0.0011504985109354123,0.22712220564760896,0.9738651561402921
34692.45,1178502,34692,435000000,,-2.609665558010281,0.11491755023044961,-0.0008698693371466115,-0.0008300216670185248,0.0012162881845829065,0.21447155877013774,0.9767291242641389
34692.471,1178503,34692,465000000,,-2.6050793425296503,0.11698397763658303,-0.0009042774771996116,-0.0007707085061870813,0.0013158927991397304,0.2019542698659049,0.9793937652024689
34692.498,1178504,34692,495000000,,-2.6009900339182486,0.11873269067154796,-0.0009312093953947574,-0.0006981463228151297,0.0013858363844702721,0.19332348092316887,0.9811338460031722
34692.528,1178505,34692,528000000,,-2.5959681631690574,0.12077280305167169,-0.0009491811344782622,-0.0005505541739239533,0.0014258388311798836,0.18303961204215688,0.9831043506653736
34692.564,1178506,34692,552000000,,-2.592519326611931,0.12208598527285368,-0.0009522879014889178,-0.00046028006463683595,0.0014286165177869294,0.1738643935566677,0.9847684600200595
34692.591,1178507,34692,582000000,,-2.587676126533472,0.12378024987759918,-0.0009845341368797285,-0.000406467482576431,0.0015249253680608061,0.15972947386010478,0.9871595638837632
34692.615,1178508,34692,612000000,,-2.583202953788219,0.125207809466434,-0.0010118227160229205,-0.00031295407844233786,0.0015971594854237792,0.1488083556729345,0.9888647149247667
34692.645,1178509,34692,642000000,,-2.5777374233685837,0.1268152454329865,-0.0010274931145036643,-0.0002814475964672073,0.0016454493246058127,0.13760665092154972,0.9904855490646621
34692.678,1178510,34692,666000000,,-2.572464215740238,0.12823525794121934,-0.0010289750925590764,-0.00025399811391247056,0.0016502311115851346,0.12575265625903323,0.9920602207860336
34692.705,1178511,34692,699000000,,-2.5676324065463727,0.1294276291594792,-0.001033075562736921,-0.00022975459351525177,0.0016641346729996404,0.11562681755090122,0.9932913051726907
34692.738,1178512,34692,735000000,,-2.5606807265068348,0.13098188901492203,-0.0010350762447690655,-0.00020137056384637506,0.001670912956129884,0.10377876890877313,0.9945989818130564
34692.762,1178513,34692,762000000,,-2.5554877110997416,0.1320471452632943,-0.001024954688526293,-0.00018821700353238073,0.001642603998873161,0.09560390572720241,0.9954180828356328
34692.795,1178514,34692,789000000,,-2.5499064144959,0.13308711408259977,-0.0010265948816191028,-0.00015802106415967217,0.001645382245011798,0.08642438290191228,0.9962570420261202
34692.825,1178515,34692,819000000,,-2.544831594397976,0.13394177294294807,-0.0010367412234071234,-0.0001687529738463184,0.0016830566940369879,0.07834955118289678,0.9969245140290398
34692.852,1178516,34692,849000000,,-2.539009418362213,0.13480396059074268,-0.0010411936945393836,-0.00017250874538911456,0.0017026871257798592,0.06990755856060232,0.997552005838984
34692.882,1178517,34692,876000000,,-2.5337642320846547,0.13551558844292583,-0.0010360559398787314,-0.000176595001885471,0.0016927937904170534,0.062494510632752874,0.9980438564532929
34692.915,1178518,34692,900000000,,-2.526817318806399,0.13638143640886446,-0.0010078362329232898,-0.00019642344084658706,0.0016185993428828303,0.05297434985086803,0.9985945422501954
34692.939,1178519,34692,936000000,,-2.5221599432668462,0.13690784448224277,-0.0009867570727553308,-0.00016324333230170618,0.0015491908073307764,0.04658770520253388,0.9989129887449751
34692.969,1178520,34692,963000000,,-2.516877199392644,0.1373981048939099,-0.0009863995458460617,-0.00012101866609305467,0.0015404055165565552,0.03913638772831925,0.9992326834431035
34692.996,1178521,34692,993000000,,-2.5111049098189153,0.13779997480298392,-0.001012448535738314,-8.616482938714356e-05,0.0016143366431259365,0.031016857108346934,0.9995175541569769
34693.035,1178522,34693,23000000,,-2.505392163524381,0.1380764753260514,-0.0010356677012280172,-2.8151003598957848e-05,0.0016799584896482918,0.022794354728293897,0.9997387630473846
34693.056,1178523,34693,53000000,,-2.4996217592112138,0.13828074399742493,-0.0010399636783074394,2.0167028646363136e-05,0.001709639329429629,0.013927839942098976,0.9999015411535286
34693.089,1178524,34693,83000000,,-2.493812791894241,0.13839038141835708,-0.0010273104069683306,1.0199935766952787e-05,0.0016582967410585705,0.004837241965593974,0.999986925433551
34693.116,1178525,34693,110000000,,-2.4878328289043363,0.13839946635041575,-0.0010298172206672784,3.983247914928446e-05,0.0016725340852340822,-0.004248508323845509,0.9999895755557301
34693.152,1178526,34693,140000000,,-2.482320946110265,0.13832901524340638,-0.001032833671938814,7.193688074401698e-05,0.0016906072515144646,-0.011892528891282061,0.9999278496115489
34693.173,1178527,34693,170000000,,-2.4764920373114685,0.13817117285360234,-0.0010344864599334258,0.0001013642338741284,0.0017008310786366385,-0.020123114625022042,0.999796057782147
34693.203,1178528,34693,200000000,,-2.470821814125592,0.1378910458076799,-0.0010423506333477883,0.00010095195152141338,0.0017169439360972705,-0.029833626017361656,0.9995533986090387
34693.236,1178529,34693,233000000,,-2.464548420390256,0.13746817927318516,-0.001030368477988295,0.0001004320998558584,0.0016715442800504631,-0.04061093775449884,0.9991736323521622
34693.263,1178530,34693,260000000,,-2.4594757907252305,0.13703551255629998,-0.001036372324728814,0.00013291484835842825,0.0016959625043328382,-0.049455590922044164,0.9987748748198356
34693.293,1178531,34693,290000000,,-2.4541589479640757,0.13646875915983223,-0.0010449386110377885,0.0001251658551106505,0.0017103849530477,-0.06004761349568128,0.9981940407707784
34693.338,1178532,34693,317000000,,-2.4496994582425775,0.13588553539982495,-0.001038772037578864,0.00015939599446775213,0.0016967374037796142,-0.07004832443093183,0.9975421434303007
34693.356,1178533,34693,350000000,,-2.443881476654164,0.13500907510674182,-0.0010285697354595405,0.0001581314788146424,0.0016541615412944781,-0.08493031562146372,0.9963855078394454
34693.383,1178534,34693,368000000,,-2.441413723209288,0.13458330345021532,-0.001029098936053234,0.00013594150322296912,0.0016548853056132034,-0.09076218931501777,0.9958712104811938
