Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
33887.85,1151146,33887,847000000,,-4.035633894647423,-2.3789489564148876,-0.0010349204464056468,-0.0005284504693913455,0.0015927980679187373,0.3073033500608022,0.951610127508017
33887.88,1151147,33887,877000000,,-4.03251635178935,-2.3766893663681454,-0.0010364281487592122,-0.0005405222112731547,0.0015964512656958274,0.3089377898771527,0.9510807542816307
33887.913,1151148,33887,910000000,,-4.028619111708935,-2.3738371931730113,-0.0010366727139762937,-0.0005427510068846333,0.001593560088764233,0.3148019442395904,0.9491558891407467
33887.94,1151149,33887,937000000,,-4.025075277359215,-2.371157547065604,-0.0010371484381560825,-0.0005514059799627665,0.001590427771978921,0.32333343593906244,0.9462836021483133
33887.967,1151150,33887,964000000,,-4.022439887480083,-2.369093681168563,-0.0010402534394700694,-0.000561963372638305,0.0015949819458478376,0.33092201669696,0.9436565895997214
33887.994,1151151,33887,994000000,,-4.018928079347828,-2.3662328707572065,-0.0010362251649303107,-0.0005634837383691246,0.0015887158052785798,0.34371613137223783,0.9390720842952734
33888.027,1151152,33888,24000000,,-4.016669959565174,-2.364290644089751,-0.0010207719402507628,-0.0006412821616339874,0.0015216410971962367,0.35468081956074077,0.9349859836389429
33888.057,1151153,33888,54000000,,-4.014525071949265,-2.3623394069831347,-0.0009916135663469855,-0.0007477009245872731,0.0014219238310250876,0.3682746942499988,0.9297156385965636
33888.087,1151154,33888,84000000,,-4.012822188118368,-2.3607035679851425,-0.0009569677948746448,-0.0008583631110437352,0.0013027642663872541,0.3812423817899844,0.9244738029523258
33888.123,1151155,33888,117000000,,-4.0104101306202375,-2.358255488687027,-0.0009352322259676346,-0.000932842419779378,0.0012203438230031297,0.39661274743982056,0.9179847325169468
33888.144,1151156,33888,144000000,,-4.009042450393972,-2.3567702526588357,-0.0009344708223449419,-0.0009473048330693039,0.0012066808809209815,0.40784087082616033,0.9130517349080303
33888.177,1151157,33888,171000000,,-4.007801569129388,-2.3553395310362917,-0.0009243158207989446,-0.0009831001121008013,0.0011599904673393975,0.42159305879967235,0.9067838665901712
33888.213,1151158,33888,195000000,,-4.006669160314611,-2.3539597374446357,-0.0008947364138872094,-0.0010547145188863464,0.0010630511763041596,0.4333656726968057,0.9012169279521581
33888.234,1151159,33888,234000000,,-4.004787601935951,-2.351495167435888,-0.0008815730283601442,-0.0011105460620431935,0.0010025945038163518,0.4523883806750502,0.8918197769291232
33888.264,1151160,33888,261000000,,-4.0034730895664286,-2.349649441399528,-0.0008802030880696032,-0.0011134496780959586,0.0009825229386242489,0.46537921670827953,0.8851101510741347
33888.291,1151161,33888,288000000,,-4.00198183330151,-2.347418438035112,-0.0008878601104960644,-0.0011211176806454318,0.0009895555468191891,0.4773056428521583,0.8787360736742595
33888.321,1151162,33888,318000000,,-4.0003088380602625,-2.3447689288347395,-0.0009018107455391854,-0.001099700253816884,0.001016082268973337,0.4894075142928998,0.872053922180171
33888.363,1151163,33888,348000000,,-3.998618001958867,-2.3419181980205583,-0.0009198088179692178,-0.0010920524187862728,0.001056164264169125,0.4995569905575913,0.8662796922031617
33888.381,1151164,33888,375000000,,-3.997301771174854,-2.339578587730767,-0.0009309976910168681,-0.0010879193042226132,0.0010771932583509153,0.509737542174988,0.8603285966325158
33888.411,1151165,33888,408000000,,-3.9960235084437916,-2.3371706464718005,-0.0009347389858065727,-0.0011070798948055439,0.001070319526580148,0.5232496778330679,0.8521780350594634
33888.441,1151166,33888,435000000,,-3.995197413832934,-2.3354939121935807,-0.0009319197120463592,-0.0011332354990725658,0.001044232960431787,0.535199942006754,0.844724006661818
33888.477,1151167,33888,462000000,,-3.994525812681124,-2.3340248008884448,-0.0009220169232254799,-0.0011697808578984851,0.0009957758450760826,0.5477821382196677,0.83661960835896
33888.498,1151168,33888,492000000,,-3.9938585137464733,-2.3324176702218975,-0.0009019994665020667,-0.0012351020618164691,0.0009080936081565127,0.5637029504304323,0.8259761700950708
33888.528,1151169,33888,525000000,,-3.993305536161699,-2.3309383738730425,-0.0008952080359783537,-0.0012030664796403947,0.0008756202151752898,0.5782634834439526,0.815848717370782
33888.555,1151170,33888,552000000,,-3.992723876730591,-2.3292842890631715,-0.0009072981579226133,-0.0011801379109437687,0.0008974741069726082,0.5923048928887427,0.8057125515187122
33888.585,1151171,33888,582000000,,-3.9922279368501594,-2.3276853013421963,-0.0008710751832845046,-0.0011235770544369902,0.0007910343669886806,0.6043000833603196,0.7967556219380845
33888.615,1151172,33888,606000000,,-3.991793363393235,-2.3259630690972193,-0.0007858615932364796,-0.0009560781284855381,0.0005714371416416951,0.6159845428910784,0.787757451436338
33888.645,1151173,33888,645000000,,-3.9912476474877994,-2.323539261387044,-0.0007806456092761711,-0.0010633300931828628,0.0005126267578778338,0.6309828139927295,0.7757959106548167
